date, value
8/24/2000,93.475
8/25/2000,93.475
8/28/2000,93.478
8/29/2000,93.481
8/30/2000,93.484
8/31/2000,93.491
9/1/2000,93.5
9/5/2000,93.5
9/6/2000,93.495
9/7/2000,93.495
9/8/2000,93.5
9/11/2000,93.5
9/12/2000,93.5
9/13/2000,93.505
9/14/2000,93.505
9/15/2000,93.505
9/18/2000,93.51
9/19/2000,93.51
9/20/2000,93.51
9/21/2000,93.51
9/22/2000,93.51
9/25/2000,93.51
9/26/2000,93.51
9/27/2000,93.505
9/28/2000,93.505
9/29/2000,93.505
10/2/2000,93.505
10/3/2000,93.505
10/4/2000,93.505
10/5/2000,93.5
10/6/2000,93.5
10/10/2000,93.5
10/11/2000,93.5
10/12/2000,93.515
10/13/2000,93.515
10/16/2000,93.515
10/17/2000,93.515
10/18/2000,93.515
10/19/2000,93.515
10/20/2000,93.515
10/23/2000,93.515
10/24/2000,93.51
10/25/2000,93.5
10/26/2000,93.509
10/27/2000,93.511
10/30/2000,93.513
10/31/2000,93.518
11/1/2000,93.525
11/2/2000,93.53
11/3/2000,93.525
11/6/2000,93.52
11/7/2000,93.52
11/8/2000,93.52
11/9/2000,93.52
11/10/2000,93.525
11/13/2000,93.53
11/14/2000,93.525
11/15/2000,93.525
11/16/2000,93.525
11/17/2000,93.525
11/20/2000,93.525
11/21/2000,93.525
11/22/2000,93.52
11/24/2000,93.52
11/27/2000,93.517
11/28/2000,93.514
11/29/2000,93.525
11/30/2000,93.567
12/1/2000,93.545
12/4/2000,93.545
12/5/2000,93.555
12/6/2000,93.57
12/7/2000,93.56
12/8/2000,93.54
12/11/2000,93.535
12/12/2000,93.535
12/13/2000,93.545
12/14/2000,93.56
12/15/2000,93.575
12/18/2000,93.605
12/19/2000,93.55
12/20/2000,93.585
12/21/2000,93.625
12/22/2000,93.61
12/26/2000,93.654
12/27/2000,93.71
12/28/2000,93.751
12/29/2000,93.823
1/2/2001,93.975
1/3/2001,94.265
1/4/2001,94.455
1/5/2001,94.545
1/8/2001,94.52
1/9/2001,94.46
1/10/2001,94.425
1/11/2001,94.44
1/12/2001,94.365
1/16/2001,94.39
1/17/2001,94.405
1/18/2001,94.47
1/19/2001,94.47
1/22/2001,94.47
1/23/2001,94.425
1/24/2001,94.435
1/25/2001,94.45
1/26/2001,94.502
1/29/2001,94.541
1/30/2001,94.634
1/31/2001,94.669
2/1/2001,94.73
2/2/2001,94.665
2/5/2001,94.67
2/6/2001,94.65
2/7/2001,94.655
2/8/2001,94.66
2/9/2001,94.7
2/12/2001,94.685
2/13/2001,94.655
2/14/2001,94.635
2/15/2001,94.625
2/16/2001,94.65
2/20/2001,94.655
2/21/2001,94.665
2/22/2001,94.715
2/23/2001,94.858
2/26/2001,94.94
2/27/2001,95.002
2/28/2001,95.019
3/1/2001,95.09
3/2/2001,95.075
3/5/2001,95.065
3/6/2001,95.07
3/7/2001,95.075
3/8/2001,95.08
3/9/2001,95.04
3/12/2001,95.06
3/13/2001,95.07
3/14/2001,95.165
3/15/2001,95.2
3/16/2001,95.185
3/19/2001,95.135
3/20/2001,95.11
3/21/2001,95.13
3/22/2001,95.185
3/23/2001,95.115
3/26/2001,95.1
3/27/2001,95.096
3/28/2001,95.164
3/29/2001,95.213
3/30/2001,95.282
4/2/2001,95.32
4/3/2001,95.345
4/4/2001,95.385
4/5/2001,95.34
4/6/2001,95.39
4/9/2001,95.39
4/10/2001,95.305
4/11/2001,95.25
4/12/2001,95.23
4/16/2001,95.195
4/17/2001,95.205
4/18/2001,95.625
4/19/2001,95.645
4/20/2001,95.665
4/23/2001,95.685
4/24/2001,95.685
4/25/2001,95.713
4/26/2001,95.77
4/27/2001,95.765
4/30/2001,95.793
5/1/2001,95.87
5/2/2001,95.845
5/3/2001,95.88
5/4/2001,95.965
5/7/2001,95.965
5/8/2001,95.975
5/9/2001,95.99
5/10/2001,95.945
5/11/2001,95.9
5/14/2001,95.935
5/15/2001,96.01
5/16/2001,96.015
5/17/2001,96.01
5/18/2001,96.01
5/21/2001,96.01
5/22/2001,96.01
5/23/2001,96.01
5/24/2001,96.01
5/25/2001,96.051
5/29/2001,96.085
5/30/2001,96.12
5/31/2001,96.188
6/1/2001,96.23
6/4/2001,96.24
6/5/2001,96.255
6/6/2001,96.245
6/7/2001,96.26
6/8/2001,96.26
6/11/2001,96.265
6/12/2001,96.28
6/13/2001,96.285
6/14/2001,96.305
6/15/2001,96.345
6/18/2001,96.355
6/19/2001,96.36
6/20/2001,96.37
6/21/2001,96.36
6/22/2001,96.38
6/25/2001,96.385
6/26/2001,96.364
6/27/2001,96.291
6/28/2001,96.274
6/29/2001,96.282
7/2/2001,96.29
7/3/2001,96.29
7/5/2001,96.29
7/6/2001,96.305
7/9/2001,96.305
7/10/2001,96.32
7/11/2001,96.345
7/12/2001,96.345
7/13/2001,96.335
7/16/2001,96.33
7/17/2001,96.325
7/18/2001,96.35
7/19/2001,96.345
7/20/2001,96.345
7/23/2001,96.345
7/24/2001,96.34
7/25/2001,96.34
7/26/2001,96.357
7/27/2001,96.403
7/30/2001,96.432
7/31/2001,96.487
8/1/2001,96.515
8/2/2001,96.495
8/3/2001,96.495
8/6/2001,96.49
8/7/2001,96.49
8/8/2001,96.515
8/9/2001,96.525
8/10/2001,96.545
8/13/2001,96.545
8/14/2001,96.54
8/15/2001,96.515
8/16/2001,96.52
8/17/2001,96.535
8/20/2001,96.535
8/21/2001,96.515
8/22/2001,96.51
8/23/2001,96.51
8/24/2001,96.505
8/27/2001,96.505
8/28/2001,96.536
8/29/2001,96.571
8/30/2001,96.632
8/31/2001,96.658
9/4/2001,96.605
9/5/2001,96.635
9/6/2001,96.67
9/7/2001,96.785
9/10/2001,96.8
9/11/2001,96.875
9/13/2001,97.13
9/14/2001,97.195
9/17/2001,97.32
9/18/2001,97.39
9/19/2001,97.54
9/20/2001,97.47
9/21/2001,97.5
9/24/2001,97.46
9/25/2001,97.493
9/26/2001,97.534
9/27/2001,97.568
9/28/2001,97.551
10/1/2001,97.585
10/2/2001,97.67
10/3/2001,97.675
10/4/2001,97.685
10/5/2001,97.715
10/8/2001,97.715
10/9/2001,97.725
10/10/2001,97.72
10/11/2001,97.71
10/12/2001,97.72
10/15/2001,97.73
10/16/2001,97.735
10/17/2001,97.735
10/18/2001,97.745
10/19/2001,97.745
10/22/2001,97.76
10/23/2001,97.76
10/24/2001,97.77
10/25/2001,97.78
10/26/2001,97.804
10/29/2001,97.858
10/30/2001,97.928
10/31/2001,97.938
11/1/2001,97.975
11/2/2001,98.01
11/5/2001,98.03
11/6/2001,98.135
11/7/2001,98.14
11/8/2001,98.13
11/9/2001,98.13
11/13/2001,98.12
11/14/2001,98.09
11/15/2001,98.05
11/16/2001,98.065
11/19/2001,98.075
11/20/2001,98.075
11/21/2001,98.07
11/23/2001,98.07
11/26/2001,98.07
11/27/2001,98.117
11/28/2001,98.141
11/29/2001,98.197
11/30/2001,98.207
12/3/2001,98.23
12/4/2001,98.245
12/5/2001,98.19
12/6/2001,98.185
12/7/2001,98.26
12/10/2001,98.27
12/11/2001,98.26
12/12/2001,98.26
12/13/2001,98.25
12/14/2001,98.25
12/17/2001,98.245
12/18/2001,98.245
12/19/2001,98.245
12/20/2001,98.245
12/21/2001,98.245
12/24/2001,98.245
12/26/2001,98.254
12/27/2001,98.27
12/28/2001,98.285
12/31/2001,98.305
1/2/2002,98.295
1/3/2002,98.3
1/4/2002,98.3
1/7/2002,98.33
1/8/2002,98.32
1/9/2002,98.31
1/10/2002,98.31
1/11/2002,98.4
1/14/2002,98.41
1/15/2002,98.395
1/16/2002,98.37
1/17/2002,98.34
1/18/2002,98.35
1/22/2002,98.305
1/23/2002,98.3
1/24/2002,98.28
1/25/2002,98.27
1/28/2002,98.265
1/29/2002,98.275
1/30/2002,98.263
1/31/2002,98.251
2/1/2002,98.245
2/4/2002,98.245
2/5/2002,98.25
2/6/2002,98.255
2/7/2002,98.255
2/8/2002,98.255
2/11/2002,98.255
2/12/2002,98.255
2/13/2002,98.255
2/14/2002,98.25
2/15/2002,98.25
2/19/2002,98.25
2/20/2002,98.25
2/21/2002,98.245
2/22/2002,98.245
2/25/2002,98.249
2/26/2002,98.253
2/27/2002,98.253
2/28/2002,98.255
3/1/2002,98.255
3/4/2002,98.25
3/5/2002,98.245
3/6/2002,98.245
3/7/2002,98.24
3/8/2002,98.225
3/11/2002,98.225
3/12/2002,98.225
3/13/2002,98.23
3/14/2002,98.23
3/15/2002,98.22
3/18/2002,98.22
3/19/2002,98.24
3/20/2002,98.24
3/21/2002,98.235
3/22/2002,98.235
3/25/2002,98.21
3/26/2002,98.197
3/27/2002,98.182
3/28/2002,98.161
4/1/2002,98.13
4/2/2002,98.155
4/3/2002,98.175
4/4/2002,98.175
4/5/2002,98.2
4/8/2002,98.2
4/9/2002,98.2
4/10/2002,98.205
4/11/2002,98.21
4/12/2002,98.22
4/15/2002,98.225
4/16/2002,98.225
4/17/2002,98.225
4/18/2002,98.235
4/19/2002,98.235
4/22/2002,98.235
4/23/2002,98.235
4/24/2002,98.235
4/25/2002,98.235
4/26/2002,98.23
4/29/2002,98.225
4/30/2002,98.22
5/1/2002,98.22
5/2/2002,98.22
5/3/2002,98.225
5/6/2002,98.225
5/7/2002,98.225
5/8/2002,98.225
5/9/2002,98.225
5/10/2002,98.225
5/13/2002,98.225
5/14/2002,98.225
5/15/2002,98.225
5/16/2002,98.225
5/17/2002,98.225
5/20/2002,98.23
5/21/2002,98.23
5/22/2002,98.23
5/23/2002,98.23
5/24/2002,98.23
5/28/2002,98.228
5/29/2002,98.229
5/30/2002,98.229
5/31/2002,98.227
6/3/2002,98.225
6/4/2002,98.23
6/5/2002,98.23
6/6/2002,98.23
6/7/2002,98.235
6/10/2002,98.235
6/11/2002,98.235
6/12/2002,98.235
6/13/2002,98.235
6/14/2002,98.235
6/17/2002,98.235
6/18/2002,98.235
6/19/2002,98.235
6/20/2002,98.235
6/21/2002,98.235
6/24/2002,98.235
6/25/2002,98.234
6/26/2002,98.257
6/27/2002,98.255
6/28/2002,98.255
7/1/2002,98.255
7/2/2002,98.26
7/3/2002,98.265
7/5/2002,98.255
7/8/2002,98.255
7/9/2002,98.255
7/10/2002,98.28
7/11/2002,98.28
7/12/2002,98.275
7/15/2002,98.29
7/16/2002,98.27
7/17/2002,98.27
7/18/2002,98.27
7/19/2002,98.27
7/22/2002,98.285
7/23/2002,98.29
7/24/2002,98.3
7/25/2002,98.3
7/26/2002,98.312
7/29/2002,98.281
7/30/2002,98.281
7/31/2002,98.3
8/1/2002,98.32
8/2/2002,98.365
8/5/2002,98.345
8/6/2002,98.345
8/7/2002,98.385
8/8/2002,98.345
8/9/2002,98.345
8/12/2002,98.34
8/13/2002,98.31
8/14/2002,98.3
8/15/2002,98.295
8/16/2002,98.29
8/19/2002,98.29
8/20/2002,98.295
8/21/2002,98.285
8/22/2002,98.28
8/23/2002,98.28
8/26/2002,98.275
8/27/2002,98.276
8/28/2002,98.282
8/29/2002,98.291
8/30/2002,98.294
9/3/2002,98.34
9/4/2002,98.34
9/5/2002,98.365
9/6/2002,98.305
9/9/2002,98.295
9/10/2002,98.295
9/11/2002,98.285
9/12/2002,98.285
9/13/2002,98.285
9/16/2002,98.275
9/17/2002,98.275
9/18/2002,98.285
9/19/2002,98.31
9/20/2002,98.31
9/23/2002,98.31
9/24/2002,98.29
9/25/2002,98.308
9/26/2002,98.326
9/27/2002,98.362
9/30/2002,98.461
10/1/2002,98.46
10/2/2002,98.46
10/3/2002,98.44
10/4/2002,98.41
10/7/2002,98.395
10/8/2002,98.37
10/9/2002,98.39
10/10/2002,98.375
10/11/2002,98.34
10/14/2002,98.34
10/15/2002,98.295
10/16/2002,98.295
10/17/2002,98.295
10/18/2002,98.295
10/21/2002,98.295
10/22/2002,98.295
10/23/2002,98.305
10/24/2002,98.315
10/25/2002,98.34
10/28/2002,98.393
10/29/2002,98.478
10/30/2002,98.513
10/31/2002,98.564
11/1/2002,98.605
11/4/2002,98.605
11/5/2002,98.605
11/6/2002,98.765
11/7/2002,98.765
11/8/2002,98.765
11/12/2002,98.765
11/13/2002,98.765
11/14/2002,98.765
11/15/2002,98.765
11/18/2002,98.765
11/19/2002,98.77
11/20/2002,98.77
11/21/2002,98.77
11/22/2002,98.77
11/25/2002,98.769
11/26/2002,98.77
11/27/2002,98.767
11/29/2002,98.766
12/2/2002,98.765
12/3/2002,98.765
12/4/2002,98.765
12/5/2002,98.765
12/6/2002,98.765
12/9/2002,98.765
12/10/2002,98.765
12/11/2002,98.765
12/12/2002,98.765
12/13/2002,98.765
12/16/2002,98.765
12/17/2002,98.765
12/18/2002,98.765
12/19/2002,98.765
12/20/2002,98.765
12/23/2002,98.765
12/24/2002,98.765
12/26/2002,98.77
12/27/2002,98.777
12/30/2002,98.783
12/31/2002,98.793
1/2/2003,98.775
1/3/2003,98.775
1/6/2003,98.765
1/7/2003,98.77
1/8/2003,98.775
1/9/2003,98.77
1/10/2003,98.77
1/13/2003,98.77
1/14/2003,98.77
1/15/2003,98.77
1/16/2003,98.77
1/17/2003,98.77
1/21/2003,98.77
1/22/2003,98.77
1/23/2003,98.77
1/24/2003,98.775
1/27/2003,98.775
1/28/2003,98.78
1/29/2003,98.778
1/30/2003,98.782
1/31/2003,98.786
2/3/2003,98.785
2/4/2003,98.785
2/5/2003,98.785
2/6/2003,98.785
2/7/2003,98.785
2/10/2003,98.785
2/11/2003,98.785
2/12/2003,98.785
2/13/2003,98.785
2/14/2003,98.785
2/18/2003,98.78
2/19/2003,98.78
2/20/2003,98.78
2/21/2003,98.78
2/24/2003,98.78
2/25/2003,98.78
2/26/2003,98.785
2/27/2003,98.79
2/28/2003,98.794
3/3/2003,98.795
3/4/2003,98.795
3/5/2003,98.8
3/6/2003,98.805
3/7/2003,98.845
3/10/2003,98.89
3/11/2003,98.875
3/12/2003,98.855
3/13/2003,98.815
3/14/2003,98.83
3/17/2003,98.83
3/18/2003,98.805
3/19/2003,98.805
3/20/2003,98.805
3/21/2003,98.795
3/24/2003,98.8
3/25/2003,98.8
3/26/2003,98.812
3/27/2003,98.828
3/28/2003,98.855
3/31/2003,98.881
4/1/2003,98.91
4/2/2003,98.89
4/3/2003,98.895
4/4/2003,98.89
4/7/2003,98.835
4/8/2003,98.845
4/9/2003,98.855
4/10/2003,98.845
4/11/2003,98.795
4/14/2003,98.785
4/15/2003,98.785
4/16/2003,98.785
4/17/2003,98.785
4/21/2003,98.785
4/22/2003,98.785
4/23/2003,98.785
4/24/2003,98.79
4/25/2003,98.817
4/28/2003,98.819
4/29/2003,98.808
4/30/2003,98.836
5/1/2003,98.855
5/2/2003,98.825
5/5/2003,98.825
5/6/2003,98.81
5/7/2003,98.79
5/8/2003,98.79
5/9/2003,98.79
5/12/2003,98.79
5/13/2003,98.79
5/14/2003,98.79
5/15/2003,98.785
5/16/2003,98.79
5/19/2003,98.81
5/20/2003,98.835
5/21/2003,98.79
5/22/2003,98.79
5/23/2003,98.79
5/27/2003,98.813
5/28/2003,98.828
5/29/2003,98.88
5/30/2003,98.897
6/2/2003,98.895
6/3/2003,98.95
6/4/2003,98.975
6/5/2003,99
6/6/2003,99
6/9/2003,99.04
6/10/2003,99.075
6/11/2003,99.1
6/12/2003,99.12
6/13/2003,99.155
6/16/2003,99.155
6/17/2003,99.1
6/18/2003,99.105
6/19/2003,99.165
6/20/2003,99.13
6/23/2003,99.13
6/24/2003,99.13
6/25/2003,99.013
6/26/2003,99.015
6/27/2003,99.02
6/30/2003,99.025
7/1/2003,99.025
7/2/2003,99.025
7/3/2003,99.025
7/7/2003,99.02
7/8/2003,99.02
7/9/2003,99.02
7/10/2003,99.02
7/11/2003,99.02
7/14/2003,99.02
7/15/2003,99.015
7/16/2003,99.015
7/17/2003,99.015
7/18/2003,99.015
7/21/2003,99.01
7/22/2003,99.01
7/23/2003,99.01
7/24/2003,99.01
7/25/2003,99.01
7/28/2003,99.009
7/29/2003,99.011
7/30/2003,99.014
7/31/2003,99.003
8/1/2003,99
8/4/2003,99
8/5/2003,98.995
8/6/2003,98.995
8/7/2003,98.995
8/8/2003,98.995
8/11/2003,98.995
8/12/2003,98.995
8/13/2003,98.995
8/14/2003,98.995
8/15/2003,99
8/18/2003,99
8/19/2003,99
8/20/2003,99
8/21/2003,98.995
8/22/2003,98.995
8/25/2003,98.995
8/26/2003,98.99
8/27/2003,98.99
8/28/2003,98.99
8/29/2003,98.99
9/2/2003,98.99
9/3/2003,98.99
9/4/2003,98.99
9/5/2003,98.99
9/8/2003,98.99
9/9/2003,98.99
9/10/2003,98.99
9/11/2003,98.99
9/12/2003,98.99
9/15/2003,98.99
9/16/2003,98.99
9/17/2003,98.99
9/18/2003,98.99
9/19/2003,98.99
9/22/2003,98.99
9/23/2003,98.99
9/24/2003,98.99
9/25/2003,98.991
9/26/2003,98.992
9/29/2003,98.993
9/30/2003,99.007
10/1/2003,99.01
10/2/2003,99.01
10/3/2003,99
10/6/2003,99
10/7/2003,99
10/8/2003,99
10/9/2003,99
10/10/2003,99
10/13/2003,99
10/14/2003,98.995
10/15/2003,98.99
10/16/2003,98.985
10/17/2003,98.985
10/20/2003,98.985
10/21/2003,98.985
10/22/2003,98.99
10/23/2003,98.99
10/24/2003,98.99
10/27/2003,98.99
10/28/2003,98.991
10/29/2003,98.992
10/30/2003,98.993
10/31/2003,98.994
11/3/2003,98.995
11/4/2003,98.995
11/5/2003,98.995
11/6/2003,98.99
11/7/2003,98.99
11/10/2003,98.99
11/12/2003,98.995
11/13/2003,98.995
11/14/2003,98.995
11/17/2003,98.995
11/18/2003,98.99
11/19/2003,98.99
11/20/2003,98.99
11/21/2003,98.99
11/24/2003,98.99
11/25/2003,98.99
11/26/2003,98.99
11/28/2003,98.99
12/1/2003,98.99
12/2/2003,98.99
12/3/2003,98.99
12/4/2003,98.99
12/5/2003,98.99
12/8/2003,98.99
12/9/2003,98.99
12/10/2003,98.99
12/11/2003,98.99
12/12/2003,98.99
12/15/2003,98.99
12/16/2003,98.99
12/17/2003,98.99
12/18/2003,98.99
12/19/2003,98.99
12/22/2003,98.995
12/23/2003,98.995
12/24/2003,98.995
12/26/2003,98.994
12/29/2003,98.993
12/30/2003,98.992
12/31/2003,98.991
1/2/2004,98.99
1/5/2004,98.99
1/6/2004,98.995
1/7/2004,98.995
1/8/2004,98.995
1/9/2004,98.995
1/12/2004,99
1/13/2004,99
1/14/2004,99
1/15/2004,99
1/16/2004,99
1/20/2004,99
1/21/2004,99
1/22/2004,99
1/23/2004,99
1/26/2004,99
1/27/2004,98.999
1/28/2004,98.996
1/29/2004,98.994
1/30/2004,98.992
2/2/2004,98.99
2/3/2004,98.99
2/4/2004,98.99
2/5/2004,98.99
2/6/2004,98.99
2/9/2004,98.995
2/10/2004,98.995
2/11/2004,98.995
2/12/2004,98.995
2/13/2004,98.995
2/17/2004,98.995
2/18/2004,98.995
2/19/2004,98.995
2/20/2004,98.995
2/23/2004,98.995
2/24/2004,98.996
2/25/2004,98.997
2/26/2004,98.998
2/27/2004,98.999
3/1/2004,99
3/2/2004,99
3/3/2004,98.995
3/4/2004,98.995
3/5/2004,99
3/8/2004,99
3/9/2004,99
3/10/2004,99
3/11/2004,99
3/12/2004,99
3/15/2004,99
3/16/2004,99
3/17/2004,99
3/18/2004,99
3/19/2004,99
3/22/2004,99
3/23/2004,99
3/24/2004,99
3/25/2004,99
3/26/2004,98.999
3/29/2004,98.998
3/30/2004,98.997
3/31/2004,98.996
4/1/2004,98.995
4/2/2004,98.985
4/5/2004,98.985
4/6/2004,98.985
4/7/2004,98.985
4/8/2004,98.985
4/12/2004,98.985
4/13/2004,98.985
4/14/2004,98.98
4/15/2004,98.98
4/16/2004,98.985
4/19/2004,98.985
4/20/2004,98.985
4/21/2004,98.985
4/22/2004,98.985
4/23/2004,98.985
4/26/2004,98.985
4/27/2004,98.983
4/28/2004,98.976
4/29/2004,98.974
4/30/2004,98.972
5/3/2004,98.97
5/4/2004,98.98
5/5/2004,98.98
5/6/2004,98.98
5/7/2004,98.975
5/10/2004,98.975
5/11/2004,98.975
5/12/2004,98.975
5/13/2004,98.97
5/14/2004,98.97
5/17/2004,98.975
5/18/2004,98.975
5/19/2004,98.975
5/20/2004,98.98
5/21/2004,98.98
5/24/2004,98.98
5/25/2004,98.937
5/26/2004,98.9
5/27/2004,98.863
5/28/2004,98.812
6/1/2004,98.765
6/2/2004,98.75
6/3/2004,98.75
6/4/2004,98.73
6/7/2004,98.73
6/8/2004,98.72
6/9/2004,98.71
6/10/2004,98.7
6/14/2004,98.67
6/15/2004,98.725
6/16/2004,98.725
6/17/2004,98.73
6/18/2004,98.73
6/21/2004,98.73
6/22/2004,98.73
6/23/2004,98.73
6/24/2004,98.735
6/25/2004,98.69
6/28/2004,98.636
6/29/2004,98.589
6/30/2004,98.572
7/1/2004,98.535
7/2/2004,98.555
7/6/2004,98.555
7/7/2004,98.555
7/8/2004,98.56
7/9/2004,98.56
7/12/2004,98.56
7/13/2004,98.56
7/14/2004,98.56
7/15/2004,98.56
7/16/2004,98.575
7/19/2004,98.58
7/20/2004,98.575
7/21/2004,98.575
7/22/2004,98.58
7/23/2004,98.58
7/26/2004,98.58
7/27/2004,98.543
7/28/2004,98.515
7/29/2004,98.485
7/30/2004,98.455
8/2/2004,98.435
8/3/2004,98.435
8/4/2004,98.44
8/5/2004,98.44
8/6/2004,98.47
8/9/2004,98.46
8/10/2004,98.44
8/11/2004,98.44
8/12/2004,98.44
8/13/2004,98.44
8/16/2004,98.44
8/17/2004,98.44
8/18/2004,98.44
8/19/2004,98.44
8/20/2004,98.435
8/23/2004,98.435
8/24/2004,98.435
8/25/2004,98.435
8/26/2004,98.405
8/27/2004,98.375
8/30/2004,98.343
8/31/2004,98.322
9/1/2004,98.3
9/2/2004,98.295
9/3/2004,98.265
9/7/2004,98.265
9/8/2004,98.265
9/9/2004,98.265
9/10/2004,98.265
9/13/2004,98.265
9/14/2004,98.265
9/15/2004,98.26
9/16/2004,98.26
9/17/2004,98.255
9/20/2004,98.255
9/21/2004,98.255
9/22/2004,98.255
9/23/2004,98.255
9/24/2004,98.255
9/27/2004,98.225
9/28/2004,98.195
9/29/2004,98.165
9/30/2004,98.135
10/1/2004,98.105
10/4/2004,98.1
10/5/2004,98.1
10/6/2004,98.1
10/7/2004,98.1
10/8/2004,98.1
10/11/2004,98.1
10/12/2004,98.1
10/13/2004,98.1
10/14/2004,98.1
10/15/2004,98.1
10/18/2004,98.1
10/19/2004,98.095
10/20/2004,98.095
10/21/2004,98.095
10/22/2004,98.095
10/25/2004,98.095
10/26/2004,98.069
10/27/2004,98.035
10/28/2004,98.005
10/29/2004,97.971
11/1/2004,97.935
11/2/2004,97.93
11/3/2004,97.93
11/4/2004,97.93
11/5/2004,97.89
11/8/2004,97.89
11/9/2004,97.89
11/10/2004,97.885
11/12/2004,97.885
11/15/2004,97.885
11/16/2004,97.88
11/17/2004,97.88
11/18/2004,97.88
11/19/2004,97.875
11/22/2004,97.87
11/23/2004,97.87
11/24/2004,97.849
11/26/2004,97.826
11/29/2004,97.804
11/30/2004,97.781
12/1/2004,97.76
12/2/2004,97.76
12/3/2004,97.76
12/6/2004,97.76
12/7/2004,97.76
12/8/2004,97.76
12/9/2004,97.755
12/10/2004,97.755
12/13/2004,97.75
12/14/2004,97.75
12/15/2004,97.745
12/16/2004,97.745
12/17/2004,97.745
12/20/2004,97.745
12/21/2004,97.745
12/22/2004,97.745
12/23/2004,97.745
12/27/2004,97.745
12/28/2004,97.699
12/29/2004,97.653
12/30/2004,97.607
12/31/2004,97.561
1/3/2005,97.515
1/4/2005,97.51
1/5/2005,97.5
1/6/2005,97.495
1/7/2005,97.495
1/10/2005,97.495
1/11/2005,97.495
1/12/2005,97.495
1/13/2005,97.495
1/14/2005,97.495
1/18/2005,97.495
1/19/2005,97.495
1/20/2005,97.495
1/21/2005,97.495
1/24/2005,97.5
1/25/2005,97.5
1/26/2005,97.482
1/27/2005,97.464
1/28/2005,97.446
1/31/2005,97.428
2/1/2005,97.405
2/2/2005,97.405
2/3/2005,97.405
2/4/2005,97.405
2/7/2005,97.405
2/8/2005,97.405
2/9/2005,97.405
2/10/2005,97.405
2/11/2005,97.405
2/14/2005,97.405
2/15/2005,97.405
2/16/2005,97.405
2/17/2005,97.405
2/18/2005,97.405
2/22/2005,97.405
2/23/2005,97.37
2/24/2005,97.335
2/25/2005,97.3
2/28/2005,97.26
3/1/2005,97.225
3/2/2005,97.225
3/3/2005,97.225
3/4/2005,97.23
3/7/2005,97.23
3/8/2005,97.23
3/9/2005,97.23
3/10/2005,97.23
3/11/2005,97.23
3/14/2005,97.23
3/15/2005,97.23
3/16/2005,97.23
3/17/2005,97.23
3/18/2005,97.23
3/21/2005,97.23
3/22/2005,97.23
3/23/2005,97.23
3/24/2005,97.23
3/28/2005,97.174
3/29/2005,97.118
3/30/2005,97.068
3/31/2005,97.026
4/1/2005,96.985
4/4/2005,96.985
4/5/2005,96.985
4/6/2005,96.99
4/7/2005,96.99
4/8/2005,96.99
4/11/2005,96.99
4/12/2005,96.99
4/13/2005,96.995
4/14/2005,96.995
4/15/2005,97
4/18/2005,97
4/19/2005,97.005
4/20/2005,97.005
4/21/2005,97.005
4/22/2005,97.005
4/25/2005,97.005
4/26/2005,96.998
4/27/2005,96.991
4/28/2005,96.984
4/29/2005,96.976
5/2/2005,96.97
5/3/2005,96.965
5/4/2005,96.965
5/5/2005,96.965
5/6/2005,96.96
5/9/2005,96.96
5/10/2005,96.96
5/11/2005,96.96
5/12/2005,96.96
5/13/2005,96.96
5/16/2005,96.96
5/17/2005,96.965
5/18/2005,96.965
5/19/2005,96.965
5/20/2005,96.965
5/23/2005,96.965
5/24/2005,96.965
5/25/2005,96.922
5/26/2005,96.879
5/27/2005,96.836
5/31/2005,96.793
6/1/2005,96.75
6/2/2005,96.75
6/3/2005,96.75
6/6/2005,96.75
6/7/2005,96.75
6/8/2005,96.75
6/9/2005,96.75
6/10/2005,96.745
6/13/2005,96.745
6/14/2005,96.745
6/15/2005,96.745
6/16/2005,96.745
6/17/2005,96.745
6/20/2005,96.74
6/21/2005,96.74
6/22/2005,96.74
6/23/2005,96.74
6/24/2005,96.74
6/27/2005,96.707
6/28/2005,96.672
6/29/2005,96.638
6/30/2005,96.6
7/1/2005,96.56
7/5/2005,96.555
7/6/2005,96.555
7/7/2005,96.565
7/8/2005,96.56
7/11/2005,96.56
7/12/2005,96.555
7/13/2005,96.555
7/14/2005,96.555
7/15/2005,96.555
7/18/2005,96.55
7/19/2005,96.55
7/20/2005,96.55
7/21/2005,96.55
7/22/2005,96.55
7/25/2005,96.55
7/26/2005,96.521
7/27/2005,96.492
7/28/2005,96.46
7/29/2005,96.429
8/1/2005,96.4
8/2/2005,96.395
8/3/2005,96.395
8/4/2005,96.395
8/5/2005,96.39
8/8/2005,96.385
8/9/2005,96.385
8/10/2005,96.385
8/11/2005,96.385
8/12/2005,96.385
8/15/2005,96.385
8/16/2005,96.385
8/17/2005,96.38
8/18/2005,96.38
8/19/2005,96.38
8/22/2005,96.38
8/23/2005,96.38
8/24/2005,96.38
8/25/2005,96.38
8/26/2005,96.348
8/29/2005,96.316
8/30/2005,96.293
8/31/2005,96.299
9/1/2005,96.335
9/2/2005,96.325
9/6/2005,96.335
9/7/2005,96.305
9/8/2005,96.31
9/9/2005,96.305
9/12/2005,96.295
9/13/2005,96.295
9/14/2005,96.29
9/15/2005,96.285
9/16/2005,96.265
9/19/2005,96.27
9/20/2005,96.235
9/21/2005,96.235
9/22/2005,96.235
9/23/2005,96.235
9/26/2005,96.235
9/27/2005,96.188
9/28/2005,96.146
9/29/2005,96.101
9/30/2005,96.053
